UMAP1,UMAP2,GT,KMeans,DEC,scDCC
10.037407,-2.8567348,2,2,2,2
11.596614,-1.7347755,2,1,2,2
13.220948,-5.869394,1,1,1,1
-1.68469,8.806454,11,11,11,11
7.184637,12.459879,3,3,4,3
11.684142,-4.0829573,1,1,1,1
0.60031074,2.2094786,7,7,7,7
14.377395,-6.555673,1,1,1,1
13.855975,-3.7017744,1,1,1,1
11.620321,-1.6398392,2,1,2,2
12.136684,-1.8604441,1,1,1,1
7.9470057,12.953456,3,3,3,3
9.377922,-2.5433204,2,2,2,2
9.954683,11.737645,3,3,3,3
14.4955225,-4.743106,1,1,1,1
9.637857,8.936322,6,6,6,6
5.856645,9.708439,4,4,4,4
9.281683,12.637179,3,3,3,3
15.342398,-3.7789428,1,1,1,1
3.2076046,4.3457747,15,15,15,15
6.1307693,10.086031,4,4,4,4
13.990719,-2.9635956,1,1,1,1
11.173428,8.672792,6,6,6,6
14.837913,-5.211096,1,1,1,1
15.163833,-4.9942465,1,1,1,1
10.152779,10.609646,3,3,3,3
6.1224546,-1.9496232,5,5,5,5
5.8630185,-1.1228528,5,5,5,5
7.9980636,11.373146,3,3,3,4
12.832699,-1.6395074,1,1,1,1
13.12337,-5.5317583,1,1,1,1
14.315857,-5.4869404,1,1,1,1
8.133237,13.505138,3,3,3,3
8.461185,8.784876,6,4,4,3
9.339671,8.785027,6,6,6,6
5.525496,-0.88990617,5,5,5,5
9.071968,10.325251,4,3,3,3
12.666873,-1.7839869,1,1,1,1
8.656555,9.760519,6,4,4,6
6.695027,8.696845,6,4,4,4
7.905582,12.460866,3,3,3,3
8.651315,-1.881381,2,2,2,2
10.090284,12.054563,3,3,3,3
5.3492465,11.095671,4,4,4,9
7.5250115,9.924163,3,4,4,4
10.438145,-3.345856,2,2,2,2
7.0447598,-0.20504734,5,5,5,5
9.83917,11.904519,3,3,3,3
7.5023317,9.829211,4,4,4,4
7.5175433,12.208838,3,3,3,3
11.666415,-3.9176836,2,1,1,2
21.232344,5.3464365,8,14,8,8
11.118225,-1.8394995,2,2,2,2
9.508487,13.249417,3,3,3,3
1.0693048,2.6920326,7,7,7,7
10.216866,-3.6855967,2,2,2,2
10.425749,11.063258,3,3,3,15
9.354819,-3.1132293,2,2,2,2
9.795199,12.886948,3,3,3,3
13.8332405,-4.616592,1,1,1,1
20.812523,4.3275967,14,14,14,8
7.459399,10.264162,4,4,4,9
13.57602,-5.3050666,1,1,1,1
9.538114,10.515954,3,3,3,3
8.343043,8.774912,6,4,4,4
5.9910717,11.130132,9,4,4,9
11.876516,-3.820644,1,1,1,1
15.438237,-3.6234565,1,1,1,1
13.881361,-2.2414,1,1,1,1
10.256101,-2.6194825,2,2,2,2
-3.9369695,8.316971,13,13,13,13
8.058693,-1.1509064,5,5,5,5
12.598333,-4.9075017,1,1,1,1
20.776426,5.5374246,8,14,6,8
14.070775,-4.7215085,1,1,1,1
6.858645,-1.0638304,5,5,5,5
12.835147,-4.4704704,1,1,1,1
12.099369,-5.952883,1,1,1,1
12.717912,-5.8705087,1,1,1,1
11.75314,-5.5344086,1,1,1,1
12.442713,-3.614007,2,1,1,2
-2.0047822,8.3895235,11,11,11,11
10.312073,-1.8154615,2,2,1,2
14.530562,-6.4007034,1,1,1,1
10.78378,7.9705772,6,6,6,4
14.029353,-5.231237,1,1,1,1
22.260632,4.6596384,8,8,8,8
6.732995,-0.039723806,5,5,5,5
13.896332,-5.7104588,1,1,1,1
7.212651,-1.1170695,5,5,5,5
12.949154,-1.7945856,1,1,1,1
12.857387,-3.2308486,1,1,1,1
9.827646,12.366156,3,3,3,3
14.930594,-3.745146,1,1,1,1
11.506245,-2.5692601,1,1,2,1
13.006955,-3.9695446,1,1,1,1
13.301354,-4.0400443,1,1,1,1
12.729079,-3.1110845,1,1,1,1
3.204962,4.5202518,15,15,15,15
9.605325,-3.121343,2,2,2,2
12.882032,-5.050668,1,1,1,1
6.2094436,-1.7781615,5,5,5,5
8.187446,13.517283,7,3,3,7
10.91713,-2.8108811,2,2,2,2
7.736943,10.476234,3,4,4,3
3.5039735,4.602401,15,15,15,15
5.606563,9.927571,4,4,4,4
14.175269,-4.195033,1,1,1,1
13.544705,-3.9830058,1,1,1,1
11.730585,-4.386604,1,1,1,1
14.934099,-5.31635,1,1,1,1
13.430906,-3.5566778,1,1,1,1
14.419812,-3.26509,1,1,1,1
11.945259,-2.9534087,1,1,1,1
6.4514766,10.703145,4,4,4,4
13.134004,-3.876556,1,1,1,2
12.870193,-6.1360164,1,1,1,1
14.492085,-3.5492837,1,1,1,1
10.292333,10.243534,6,3,3,6
6.5069494,0.24847677,5,5,5,5
13.012262,-1.7722814,1,1,1,1
11.219463,-1.6394745,2,2,2,2
9.447528,10.423677,3,3,3,3
11.876831,-1.555887,2,1,2,2
14.773768,-6.230702,1,1,1,1
5.6667423,9.968172,9,4,4,9
13.929528,-4.623599,1,1,1,1
12.338319,-5.6732717,1,1,1,1
-4.1762257,8.721632,13,13,12,13
10.86578,-2.5813668,2,2,1,2
10.73793,-4.203883,2,2,2,1
10.462357,-3.7198365,1,2,2,1
-4.442591,8.747459,12,13,12,12
8.746374,-2.751573,2,2,2,2
12.95708,-5.595759,1,1,1,1
8.568963,-1.5018737,2,2,5,2
10.331829,-1.6495497,2,1,2,2
9.518404,12.89243,3,3,3,3
7.661945,8.958993,6,4,4,4
5.5898895,9.152971,4,4,4,4
8.986317,-3.126672,2,2,2,2
12.3254385,-5.0156045,1,1,1,1
10.509295,8.812956,6,6,6,6
13.2213545,-5.3905935,1,1,1,1
-3.8737473,8.060211,13,13,13,13
6.578344,9.282825,4,4,4,4
13.003379,-4.8760037,1,1,1,1
7.9708323,-1.864946,5,5,5,5
6.672728,-0.40286714,5,5,5,5
9.863093,8.240888,6,6,6,6
9.236168,12.580904,3,3,3,3
9.934269,7.8232427,6,6,6,6
7.846483,10.510106,3,4,4,4
14.257665,-3.4530199,1,1,1,2
6.630262,9.664573,4,4,4,4
8.569111,-2.9788043,4,2,2,4
14.38741,-5.6168737,1,1,1,1
12.16895,-2.974629,1,1,1,1
9.1460495,-2.4661598,15,2,2,15
9.871586,-2.628321,2,2,2,2
5.84817,10.549491,4,4,4,4
6.3361955,-1.2903095,5,5,5,5
10.964877,-2.1560032,2,2,2,2
8.963197,-2.4239137,2,2,2,2
6.744154,10.044625,4,4,4,4
7.8531756,9.576349,3,4,4,3
6.7373357,10.225809,4,4,4,4
12.7859,-2.3205886,1,1,1,1
6.274589,9.4636345,4,4,4,4
8.477009,9.931871,6,4,4,6
10.910301,-3.0123382,2,1,2,2
13.157799,-5.2169456,1,1,1,1
6.1244564,-1.6339694,5,5,5,5
9.303613,11.683973,3,3,3,3
14.906372,-5.238455,1,1,1,1
9.050538,11.189484,3,3,3,3
14.929914,-3.3704205,5,5,2,5
20.315998,5.2151685,14,14,14,8
6.6451764,10.1894245,4,4,4,4
9.107253,11.026037,3,3,3,3
7.0379105,-0.7520437,5,5,5,5
7.5248294,10.908,3,4,4,3
15.11001,-4.9492197,1,1,1,1
11.417323,8.026109,3,6,6,3
14.158996,-6.396417,1,1,1,1
14.405822,-4.489924,1,1,1,1
3.0622633,4.661902,15,15,15,15
5.4150434,10.284275,9,4,4,4
11.2497635,-4.359381,2,1,2,2
11.862322,-4.4328837,1,1,1,1
15.38968,-4.4216957,1,1,1,1
7.053739,-1.5864015,5,5,5,5
13.343373,-5.4342604,1,1,1,1
9.710873,9.069576,6,6,6,6
13.978033,-6.2931814,1,1,1,1
6.7037816,9.24433,4,4,4,4
14.324877,-6.3001833,1,1,1,2
9.450308,10.726752,3,3,3,3
9.836492,12.688715,3,3,3,3
7.1361537,10.011988,4,4,4,4
9.497514,-2.982065,2,2,2,2
12.556902,-3.4351056,1,1,1,1
6.8625817,-1.9796996,5,5,5,5
11.898393,-5.340466,1,1,1,1
11.996896,-6.007577,1,1,1,1
-4.761783,8.180204,12,13,12,12
8.043526,9.351286,6,6,4,6
12.061918,-3.3106573,1,1,1,1
11.872206,-5.245043,2,1,1,2
8.441725,-2.7589648,2,2,2,2
10.521908,-2.4362447,2,2,2,2
10.194026,-3.0671418,2,2,2,2
14.974414,-4.3067145,1,1,1,1
5.7249312,9.155106,4,4,4,4
8.474418,8.901896,4,4,4,4
10.291475,-2.4695697,2,2,2,2
13.432089,-3.7714913,1,1,1,1
11.918326,-1.9653208,2,1,1,2
5.4472623,10.057061,4,4,4,4
7.0015407,8.792085,4,4,4,4
13.247572,-2.7557516,1,1,1,1
-3.4357738,8.451148,13,13,13,13
6.4063787,9.1235485,4,4,4,9
10.609625,10.215792,3,3,3,3
15.6292305,-4.747534,1,1,1,1
6.699651,-2.0174005,5,5,5,5
10.760071,8.012065,6,6,6,6
15.533223,-4.1725626,1,1,1,1
5.4136286,9.385874,4,4,4,4
10.596493,-1.4334056,2,2,2,2
10.826777,8.5483465,6,6,6,6
13.389107,-3.6697617,1,1,1,2
14.51534,-4.7194815,1,1,1,1
11.247541,-2.9735703,2,1,2,2
9.371223,-2.1465511,2,2,2,2
10.894848,-1.0807663,5,2,2,5
9.530251,-1.7470325,2,2,2,2
7.617988,8.604322,6,4,4,6
14.419429,-3.7205024,1,1,1,1
-4.7775817,8.351977,12,13,12,12
1.4444373,2.6781828,16,7,7,16
7.1780014,10.758421,3,4,4,3
3.4258313,4.4275346,15,15,15,15
9.161214,12.2023945,3,3,3,3
3.5494576,4.667042,4,15,15,15
10.316722,-1.9406759,2,2,2,2
1.3761845,2.5251648,16,7,7,16
8.987319,-2.5843165,2,2,2,2
20.733511,4.4302535,14,14,14,14
7.74166,9.893501,4,4,4,4
20.121172,4.6171007,14,14,14,14
8.75974,13.196266,3,3,3,3
5.480554,9.71309,4,4,4,4
9.903309,-2.3052049,2,2,2,2
12.197353,-2.3554409,1,1,1,1
7.465944,9.470028,6,4,4,4
8.965872,11.904244,3,3,3,3
10.062231,11.849912,3,3,3,3
9.8639765,11.563357,3,3,3,3
-1.9039965,8.550277,11,11,11,11
0.993107,2.1456254,7,7,7,7
21.93037,5.7719336,8,8,8,8
21.100592,4.362702,14,14,14,14
0.528641,2.90845,7,7,7,7
5.87089,-1.232028,5,5,5,5
12.091766,-3.9851234,1,1,1,1
13.998787,-4.269546,1,1,1,1
12.915022,-4.194517,1,1,1,1
10.616401,-4.3363,2,1,2,2
7.483752,12.198809,3,4,4,3
10.391544,-3.0486813,2,2,2,2
8.333219,11.774681,3,4,4,3
8.195577,8.88015,6,4,4,6
21.642595,5.39077,8,8,8,8
21.55348,5.5848045,8,8,8,8
10.046968,-2.9761288,2,2,2,2
9.4846,-3.3288043,2,2,2,2
9.345048,8.94254,6,6,4,6
8.315072,-3.0195942,2,2,2,2
20.500906,5.061017,14,14,14,14
13.571297,-2.169403,1,1,1,1
9.799252,-2.602974,2,2,2,2
7.479359,9.44948,3,4,4,3
7.9600973,11.496617,3,3,4,3
7.157593,10.518557,3,4,4,3
7.178189,9.888562,6,4,4,6
9.825052,12.588782,3,3,3,3
9.575123,-3.468996,2,2,2,2
7.622837,9.898669,6,4,4,3
9.171641,13.26901,3,3,3,3
20.46737,4.1529922,14,14,14,14
12.255812,-5.7291007,1,1,1,1
13.591582,-4.4912615,1,1,1,1
11.398104,-4.1896124,2,1,1,2
21.847553,5.6365848,8,8,8,8
14.345511,-2.9547112,1,1,1,1
10.000334,-4.0151863,2,2,2,2
9.785687,10.650121,3,3,3,3
9.597257,-3.6640844,2,2,2,2
12.682938,-5.5058,1,1,1,1
8.098978,9.086276,6,4,4,6
8.9143095,12.335678,3,3,3,3
9.539013,11.62939,3,3,6,4
10.607335,-3.9989288,2,1,2,2
7.4458213,-1.1137565,5,5,5,5
14.384168,-5.213521,1,1,1,1
22.242098,4.771723,8,8,8,8
5.839021,-0.8337356,5,5,5,5
22.125662,5.2314157,8,8,8,8
9.238913,12.530302,3,3,3,3
14.696196,-3.5850022,1,1,1,1
21.354773,5.623418,8,14,8,8
11.987371,-6.1174793,1,1,1,1
-1.6371067,8.119606,11,11,11,13
12.087222,-3.131511,1,1,1,1
-4.5733185,8.540613,13,13,12,13
6.181604,10.162405,4,4,4,4
5.6460547,10.968697,4,4,4,9
12.271997,-3.3347101,1,1,1,1
7.74328,12.823379,3,3,3,3
0.7688574,1.9545385,7,7,7,7
6.7177343,-0.70714086,5,5,5,5
13.1735325,-6.5127745,1,1,1,1
13.471331,-2.5512683,1,1,1,1
8.616533,13.341542,3,3,3,3
6.0038824,10.934716,4,4,4,4
6.4232383,10.289107,4,4,4,4
13.719035,-5.1299033,1,1,1,1
20.604385,4.4542437,14,14,14,14
10.46468,-3.2790935,2,2,2,2
10.609605,-3.1466517,2,1,2,2
7.5677657,9.335803,4,4,4,4
12.473905,-4.149839,1,1,1,1
10.642648,-2.9208755,2,2,2,2
10.115078,-3.1831696,2,2,2,2
12.242294,-3.641415,1,1,1,1
9.219254,9.2805195,6,4,3,6
-1.7242986,8.675231,11,11,11,11
8.864395,13.512062,3,3,3,3
12.155382,-3.9759462,2,1,1,2
12.059802,-5.3205085,1,1,1,1
12.718881,-5.5626655,1,1,1,1
13.696387,-3.3325396,1,1,1,1
9.244662,13.400655,3,3,3,3
10.50433,-3.5231874,2,2,2,2
12.912197,-6.501617,1,1,1,1
12.040993,-4.1709714,1,1,1,2
6.4170375,9.727914,4,4,4,4
13.986844,-5.707904,1,1,1,1
5.6547604,9.409657,4,4,4,4
-4.8407435,8.0201025,12,13,12,12
13.753039,-3.286997,1,1,1,1
9.741264,12.337456,3,3,3,3
10.522681,-3.6819596,2,1,2,2
10.040188,11.4745,3,3,3,3
9.963121,11.756865,3,3,3,3
-1.8095586,8.657863,11,11,11,11
14.461656,-4.449649,1,1,1,1
5.6806035,-1.2075773,5,5,5,5
8.140628,9.382799,6,4,4,6
9.793448,-3.2996576,2,2,2,2
11.578859,-4.179664,1,1,1,1
5.818802,8.888553,4,4,4,4
9.689414,11.20663,3,3,3,3
9.899528,11.41662,3,3,3,3
5.8817353,-1.6503409,5,5,5,2
12.220905,-5.8193808,1,1,1,1
5.9655757,-1.0928664,5,5,5,5
8.771533,9.452215,6,4,4,6
8.9063015,10.368143,3,3,3,3
10.981503,-4.014807,2,1,2,2
13.055257,-2.5199652,1,1,1,1
11.240624,-3.7378933,2,1,2,2
10.047805,-3.9197128,2,2,2,2
6.1803045,9.37184,6,4,4,6
6.5535183,-1.9893235,5,5,5,5
8.169286,9.744811,6,4,4,6
12.433089,-5.682589,1,1,1,1
6.3210444,-0.7388789,5,5,5,5
8.950257,8.681243,6,4,4,6
12.5465975,-2.8930833,1,1,1,1
7.8485,10.963713,3,3,3,3
6.9291515,-1.3515857,5,5,5,5
12.950155,-2.8842688,1,1,1,1
8.385353,9.076828,6,4,4,6
13.180066,-2.6862664,1,1,1,1
10.539799,-2.1185777,2,2,2,2
8.790649,12.805257,3,3,3,3
7.2121167,10.510204,4,4,4,4
20.627886,5.518812,14,14,14,14
7.9461837,-2.777094,2,5,2,2
14.070067,-4.284457,1,1,1,1
9.724567,9.349564,4,6,6,15
12.549587,-4.319032,1,1,1,1
10.338866,-3.2648063,2,2,2,2
13.837566,-4.209124,1,1,1,1
12.068765,-3.7985842,1,1,1,1
6.0284777,9.385288,4,4,4,4
8.187545,12.304386,3,3,3,4
9.685178,-1.3272691,2,2,2,5
0.7571952,2.6833103,7,7,7,7
6.2961173,-0.95116365,5,5,5,5
9.174852,11.794455,3,3,3,3
6.418553,9.773863,4,4,4,4
6.5983377,10.84456,4,4,4,4
0.9641989,2.0216744,7,7,7,7
-1.7081667,8.24928,11,11,11,11
10.4481125,-3.9753609,2,2,2,2
5.1583285,10.359354,4,4,4,4
9.573861,12.431602,3,3,3,3
14.1040945,-3.7115972,1,1,1,1
6.645495,-2.0033364,5,5,5,5
13.732547,-5.1066422,1,1,1,1
11.598372,-2.4349535,2,1,1,2
6.6664095,10.912737,4,4,4,4
6.2120814,10.686606,4,4,4,4
12.4151,-5.91664,1,1,1,1
13.278358,-2.8693495,1,1,1,1
14.952035,-4.1940227,1,1,1,1
12.067989,-3.2912242,2,1,1,2
10.727505,-3.2370884,2,2,2,2
7.7260375,9.418554,4,4,4,6
8.154237,13.001952,3,3,3,3
13.808749,-3.0160217,1,1,1,1
7.1182804,0.069877595,5,5,5,5
8.753948,11.634595,3,3,3,4
12.771205,-5.6675596,1,1,1,1
21.168879,5.8793154,8,14,8,8
14.428109,-3.5863833,1,1,1,1
8.521646,-3.0899527,2,2,2,2
8.814104,11.911601,3,3,3,3
9.203112,-3.3661244,2,2,2,6
8.724738,-2.5284796,2,2,2,2
6.1223874,0.055187516,5,5,5,5
7.4829035,10.794061,4,4,4,4
13.444249,-6.5028496,1,1,1,1
11.77263,-4.4936376,2,1,2,2
7.433213,-1.2461888,5,5,5,5
14.426088,-5.0968804,1,1,1,1
7.331869,9.1283655,3,4,4,3
7.645754,10.150981,4,4,4,4
9.146938,-3.2671657,2,2,2,2
14.036195,-5.014386,1,1,1,1
6.148101,-2.1595159,5,5,5,5
0.72702503,2.8363416,7,7,7,7
13.220214,-6.8038087,1,1,1,1
7.3664556,10.559907,6,4,4,6
5.775364,10.691952,4,4,4,4
7.5626698,9.530826,4,4,4,4
9.06101,12.716365,3,3,3,3
14.4581995,-4.8762283,1,1,1,1
6.7676373,11.165238,4,4,4,4
-3.7452545,8.817378,13,13,13,13
13.517906,-4.3934646,1,1,1,1
9.794834,12.178642,3,3,3,3
9.726178,12.522659,3,3,3,3
13.908909,-3.1320868,1,1,1,1
7.7502446,8.79916,6,4,4,6
6.1730533,9.997673,6,4,4,4
6.6929564,8.989432,4,4,4,4
-1.741697,9.077609,11,11,11,11
6.8963857,10.898639,4,4,4,4
22.154926,5.292817,8,8,8,8
9.137135,11.795589,3,3,3,3
10.173378,7.9385014,6,6,6,6
8.646407,12.469302,3,3,3,3
-3.9010627,8.171279,13,13,12,13
6.352758,10.579501,4,4,4,4
7.43706,9.987995,6,4,4,6
8.960328,12.380468,3,3,3,3
6.9436865,9.13783,4,4,4,4
8.424318,-1.3883026,5,2,2,5
3.1290536,4.5799446,15,15,15,15
-3.0943635,8.697038,13,13,13,13
6.960466,9.523667,4,4,4,4
9.22481,12.202738,3,3,3,3
10.89027,-3.2135355,2,1,2,2
9.22337,12.748582,3,3,3,3
5.653394,9.778822,4,4,4,4
10.131147,9.842358,3,3,3,3
12.548028,-5.4819384,1,1,1,1
7.2825665,11.743306,3,3,3,3
21.765924,4.8488727,8,8,8,8
5.835794,-1.2799423,5,5,5,5
9.937132,-3.5353563,2,2,2,2
6.6295843,11.488452,4,4,4,9
8.275716,13.077241,3,3,3,3
10.654772,9.999742,3,6,6,3
9.045928,13.134657,3,3,3,3
6.286087,10.50873,4,4,4,4
10.023826,-2.1355305,2,2,2,2
20.463774,4.824011,14,14,14,8
12.666582,-5.000653,1,1,1,1
1.318057,2.2194698,16,7,7,16
9.695869,-1.8667495,2,2,2,2
21.210953,5.8154693,8,8,8,8
6.6015477,11.081737,4,4,4,4
11.827462,-3.3988545,2,1,1,2
13.042901,-4.9679823,1,1,1,1
8.98015,-2.9834101,2,2,2,2
7.7093163,11.00528,6,4,4,6
6.114689,-1.1970904,5,5,5,5
10.278117,-3.9608924,2,2,2,2
6.6979346,11.627474,4,4,4,3
7.581245,11.491403,3,3,4,3
10.62884,9.981154,3,6,6,3
9.250177,13.248529,3,3,3,3
0.8018755,2.3669133,7,7,7,7
6.5822186,11.99277,3,4,4,9
12.322126,-5.950466,1,1,1,1
6.305103,-1.5402343,5,5,5,5
7.051175,9.884093,4,4,4,4
10.524676,11.139717,3,3,3,3
10.675723,-2.0862594,2,2,2,2
6.328231,-1.798759,5,5,5,5
10.536852,-3.2680118,2,2,2,2
5.6892014,10.25746,9,4,4,9
10.589255,9.180205,3,6,6,3
9.970931,8.47029,6,6,4,6
10.680263,9.941688,3,6,3,9
13.852798,-4.6887674,1,1,1,1
13.580332,-5.5546703,1,1,1,1
7.995047,10.358854,4,4,4,4
14.793865,-4.2652845,1,1,1,1
9.146882,10.772598,4,3,3,4
6.6429076,11.221544,4,4,4,4
22.13682,5.262547,8,8,8,8
6.153835,9.055344,4,4,4,4
-4.8522353,7.9516068,12,13,12,12
7.069043,11.007119,4,4,4,3
9.340728,-2.9961355,2,2,2,2
6.5943127,-1.201635,5,5,5,2
6.341395,-1.7938083,5,5,5,5
6.3458595,-0.010621864,5,5,5,5
9.619983,12.071328,3,3,3,3
9.6135845,12.055718,3,3,3,3
8.391483,9.215417,6,4,4,6
6.236761,9.893091,4,4,4,4
6.7723713,10.650352,4,4,4,4
10.780105,-3.194365,2,2,2,2
3.387221,4.738528,15,15,15,15
11.172021,-4.950328,2,2,2,2
6.6277947,11.35821,4,4,4,4
8.7086935,13.382575,8,3,3,8
10.369404,8.792393,6,6,6,6
3.2289324,4.4575734,15,15,15,15
13.177818,-4.451061,1,1,1,1
15.457025,-5.3000536,1,1,1,1
6.476808,-0.8425927,5,5,5,5
11.199895,7.9835854,4,6,6,4
9.829061,11.0899725,3,3,3,3
5.5392265,10.352646,4,4,4,4
21.358074,4.632593,8,14,14,8
22.211035,4.7654877,8,8,8,8
8.562435,11.833423,3,3,3,3
15.10203,-3.699215,1,1,1,1
8.567704,12.392362,3,3,3,4
-2.071622,8.668446,11,11,11,11
9.4735155,8.5474825,6,4,6,6
-4.2327423,8.401402,12,13,12,12
13.834361,-4.8789587,1,1,1,1
8.156579,9.384131,6,4,4,6
7.4457326,-0.64339375,5,5,5,5
8.699522,11.852538,3,3,3,4
12.8421335,-1.8652891,1,1,1,1
10.325455,8.052757,6,6,6,6
8.26355,13.163315,3,3,3,3
8.9126005,13.14456,3,3,3,3
9.727879,7.9300838,4,6,6,4
-1.5866021,8.824403,11,11,11,11
5.6851788,9.351417,4,4,4,4
15.1890955,-4.8767676,1,1,1,1
3.368216,4.497349,15,15,15,15
20.197521,4.949557,14,14,14,8
7.133045,11.960613,3,3,4,3
20.548231,4.131457,14,14,14,14
9.466976,11.550545,3,3,3,3
5.886585,9.888759,9,4,4,9
-4.6900983,7.9286666,12,13,12,12
8.90374,-2.2852166,2,2,2,2
-3.855988,8.68624,13,13,13,13
7.6930933,9.019045,6,4,4,6
14.943675,-3.4964144,1,1,1,1
9.982446,11.898395,3,3,3,3
-4.6062527,8.344935,13,13,12,13
0.88657516,1.8608627,7,7,7,7
7.147903,11.245677,4,4,4,4
12.616796,-2.150545,1,1,1,1
15.014455,-4.428312,1,1,1,1
9.29094,8.469191,6,6,6,6
9.625241,-1.908987,2,2,2,2
0.38876364,2.5751555,7,7,7,7
15.061624,-4.780054,1,1,1,1
12.206749,-3.2133095,1,1,1,2
14.8713455,-5.1692834,1,1,1,1
10.082181,8.425599,6,6,6,6
-1.8069452,8.43279,11,11,11,11
21.963644,4.4928613,8,8,8,8
6.4843016,-1.6234086,5,5,5,2
8.206814,9.781751,4,4,4,6
5.469226,11.210782,4,4,4,4
14.91894,-5.3157263,1,1,1,1
10.761636,-2.3425834,2,2,2,2
8.371387,12.289508,3,3,3,3
9.821142,8.349832,4,6,6,6
5.8803015,9.135762,4,4,4,4
12.061195,-4.2859445,2,2,2,2
3.276685,4.4629645,15,15,15,15
8.5720215,-1.7991934,5,2,2,5
10.275157,7.817018,6,6,6,6
8.671323,12.736518,3,3,3,3
14.85012,-5.384838,1,1,1,2
10.249769,11.3941,3,3,3,3
0.86165607,1.8471632,7,7,7,7
8.860332,11.605199,3,3,3,3
8.353199,-3.0705101,2,2,2,2
9.821199,-3.7555034,2,2,2,2
10.788047,-2.242755,2,2,2,2
13.490533,-4.10438,1,1,1,1
1.5368093,2.357662,16,7,7,16
15.552332,-4.896711,1,1,1,1
22.06829,4.6908727,8,8,8,8
0.91905653,2.138094,7,7,7,7
8.878496,12.632268,3,3,3,3
8.34912,-1.6897959,5,5,5,5
14.499095,-6.249188,1,1,1,1
7.986209,12.432951,3,3,3,3
6.8204465,-1.3282436,5,5,5,5
12.478481,-5.6741505,1,1,1,1
8.362965,-1.4321856,5,5,5,5
8.330059,11.1168,3,3,3,3
7.97295,9.6884575,6,4,4,6
9.760618,8.787694,6,6,6,6
12.243886,-2.5555892,1,1,1,1
11.881096,-4.6261306,2,1,1,2
10.464349,9.114599,6,6,6,6
8.782724,-2.5176957,2,2,2,2
12.768247,-6.279246,1,1,1,1
14.083954,-5.299335,1,1,1,1
8.286255,13.3753,3,3,3,3
7.065895,9.580184,4,4,4,4
10.128427,-2.4374635,2,2,2,2
6.351885,-1.2876977,5,5,5,5
-1.8911374,8.462061,11,11,11,11
1.3117471,1.9229234,7,7,7,7
6.555091,11.059829,4,4,4,4
-4.3337717,8.320202,12,13,12,12
14.189455,-5.9493775,1,1,1,1
6.160748,-2.0014904,5,5,5,5
6.277008,9.023458,4,4,4,4
6.553904,-2.1530597,5,5,5,5
9.529643,12.73804,3,3,3,3
12.214647,-2.0924146,1,1,1,2
6.3554096,-0.91274744,5,5,5,5
11.629845,-4.6288037,1,1,1,1
10.57859,-1.2266883,2,2,2,2
12.009716,-2.2921007,1,1,1,1
12.826941,-2.605191,1,1,1,1
8.561636,-2.7730854,2,2,2,2
22.06292,4.8063283,8,8,8,8
13.120293,-5.2938604,1,1,1,1
8.522851,12.071174,3,3,3,3
20.68301,5.7567067,8,14,15,8
12.768019,-4.1785655,1,1,1,1
5.3333297,9.879304,4,4,4,4
12.066924,-6.103515,1,1,1,1
14.994456,-4.4427366,1,1,1,1
11.614416,-3.5440695,1,1,1,1
9.374082,12.369275,3,3,3,3
0.99646515,2.4472303,7,7,7,7
7.938185,12.880554,3,3,3,3
11.807215,-2.7906313,1,1,1,1
13.605322,-3.4441736,1,1,1,1
10.529366,11.647948,3,3,3,3
9.830255,8.8106785,4,6,6,4
14.836064,-5.4359527,1,1,1,1
21.46331,5.941714,8,8,8,8
11.264873,8.238808,3,6,6,3
13.810396,-6.605837,1,1,1,1
10.022569,7.8752747,6,6,6,6
14.615746,-6.303796,1,1,1,1
11.363639,-1.1720514,2,1,2,2
-4.8197246,8.015096,12,13,12,12
10.560959,-2.0832016,2,2,2,1
13.199089,-5.104968,1,1,1,1
7.083444,-2.2803674,5,5,5,5
11.66225,-2.728784,1,1,1,1
-4.806066,8.062534,12,13,12,12
0.73743165,2.2261527,7,7,7,7
20.483334,4.4305463,14,14,14,8
10.636691,-1.7029377,2,2,2,2
7.530072,8.557047,6,4,4,6
13.948528,-2.618013,1,1,1,1
20.20298,4.4697094,14,14,14,14
8.87606,12.460285,3,3,3,3
12.658623,-3.3021479,1,1,1,1
10.3387165,9.244113,6,6,6,6
10.267825,8.219018,6,6,6,6
-4.8716645,8.347289,12,13,12,12
6.3304405,-1.5499018,5,5,5,5
8.613508,12.545647,3,3,3,3
9.811785,-1.8816879,2,2,2,2
9.61382,11.379679,3,3,3,3
13.05016,-5.562827,1,1,1,1
14.774532,-3.927961,1,1,1,1
12.6703005,-2.7181587,1,1,1,1
21.297329,5.5217724,8,14,8,8
12.275431,-4.858184,1,1,2,2
6.666091,-0.453686,5,5,5,5
12.874356,-1.9126276,1,1,1,1
8.819914,-2.6341069,2,2,2,2
9.589163,9.928558,3,3,3,4
6.338395,-2.2059174,5,5,5,5
11.474509,-5.009092,1,2,2,2
10.215197,-3.082573,2,2,2,2
0.7576475,2.269733,7,7,7,7
10.096381,11.574403,3,3,3,3
5.791229,-0.96577644,5,5,5,5
8.119378,12.053696,3,3,3,3
5.593682,11.37665,4,4,4,4
10.067695,9.924409,3,6,6,3
15.165319,-3.2372808,1,1,2,2
10.0647135,-3.4387705,2,2,2,2
12.655149,-2.5412962,1,1,1,1
9.342943,-3.0878549,2,2,2,2
12.444805,-5.412449,1,1,1,1
