UMAP1,UMAP2,GT,KMeans,DEC,scDCC
0.5795384,2.818697,Mono,Mono,Mono,Mono
16.572212,9.84839,CD4_T,CD4_T,CD4_T,CD4_T
16.452318,9.657113,CD4_T,CD4_T,CD4_T,CD4_T
1.9683443,5.320627,Mono,Mono,Mono,Mono
1.5625938,7.7146473,Mono,Mono,Mono,Mono
12.857701,5.0715227,CD4_T,CD4_T,CD4_T,CD4_T
2.0632443,7.72763,Mono,Mono,Mono,Mono
14.415751,3.3155859,CD4_T,CD4_T,CD4_T,CD4_T
1.1440623,5.320555,Mono,Mono,Mono,Mono
-10.321223,7.9477715,Dendritic,B_cells,B_cells,Dendritic
13.161436,3.3942287,CD4_T,CD4_T,CD4_T,CD4_T
-1.4899882,7.8984385,Mono,Mono,Mono,Mono
12.453864,4.4299874,CD4_T,CD4_T,CD4_T,CD4_T
13.345244,-9.185799,B_cells,B_cells,B_cells,B_cells
1.5097144,4.2824874,Mono,Mono,Mono,Mono
-1.8276383,7.3854766,Mono,Mono,Mono,Mono
12.805723,-8.04318,B_cells,B_cells,B_cells,B_cells
15.632787,5.8028274,CD4_T,CD4_T,CD4_T,CD4_T
2.4523907,8.370991,Mono,Mono,Mono,Mono
12.195526,4.244499,CD4_T,CD4_T,CD4_T,CD4_T
0.74322295,5.966115,Mono,Mono,Mono,Mono
14.509072,4.7493334,CD4_T,CD4_T,CD4_T,CD4_T
3.0661979,11.218466,Dendritic,CD4_T,CD4_T,Dendritic
12.809625,-8.856399,B_cells,B_cells,B_cells,B_cells
13.030225,3.4365377,NK,CD4_T,CD4_T,NK
0.7068788,8.427543,Mono,Mono,Mono,Mono
2.5671248,6.308915,Mono,Mono,Mono,Mono
12.035637,1.1728356,NK,CD4_T,NK,NK
0.8691696,5.5102963,Mono,Mono,Mono,Mono
12.840023,8.885025,CD4_T,CD4_T,CD4_T,CD4_T
17.988174,7.411319,CD4_T,CD4_T,CD4_T,CD4_T
14.099406,9.090438,CD4_T,CD4_T,CD4_T,CD4_T
17.274078,6.4639654,CD4_T,CD4_T,CD4_T,CD4_T
18.03028,10.731504,CD4_T,CD4_T,CD4_T,CD4_T
0.35608435,4.3248777,Mono,Mono,Mono,Mono
15.08619,8.870755,CD4_T,CD4_T,CD4_T,CD4_T
1.2360086,7.734257,Mono,Mono,Mono,Mono
1.7105078,6.3133793,Mono,Mono,Mono,Mono
12.758422,5.1577363,CD4_T,CD4_T,CD4_T,CD4_T
16.858429,9.112471,CD4_T,CD4_T,CD4_T,CD4_T
1.3499407,9.86415,Dendritic,Mono,Mono,Dendritic
12.746489,4.643615,CD4_T,CD4_T,CD4_T,CD4_T
14.449421,4.670868,CD4_T,CD4_T,CD4_T,CD4_T
-0.49329254,7.729465,Mono,Mono,Mono,Mono
16.331997,8.02522,CD4_T,CD4_T,CD4_T,CD4_T
15.1402855,8.658173,CD4_T,CD4_T,CD4_T,CD4_T
16.329931,9.065498,CD4_T,CD4_T,CD4_T,CD4_T
16.195656,9.297184,CD4_T,CD4_T,CD4_T,CD4_T
14.69271,5.493309,CD4_T,CD4_T,CD4_T,CD4_T
15.19697,4.8224907,CD4_T,CD4_T,CD4_T,CD4_T
16.578682,8.276754,CD4_T,CD4_T,CD4_T,CD4_T
18.059025,8.646872,CD4_T,CD4_T,CD4_T,CD4_T
2.3365889,8.014167,Mono,Mono,Mono,Mono
13.242972,7.697274,CD4_T,CD4_T,CD4_T,CD4_T
1.481055,4.41105,Mono,Mono,Mono,Mono
12.944256,4.9857855,CD4_T,CD4_T,CD4_T,CD4_T
12.03582,-7.5105453,B_cells,B_cells,B_cells,B_cells
-0.62344545,5.6261497,Mono,Mono,Mono,Mono
11.70873,1.436003,NK,CD4_T,NK,NK
11.287424,-8.584504,B_cells,B_cells,B_cells,B_cells
13.904648,5.9276185,CD4_T,CD4_T,CD4_T,CD4_T
10.76118,-7.3057513,B_cells,B_cells,B_cells,B_cells
17.87946,10.692602,CD4_T,CD4_T,CD4_T,CD4_T
14.091462,5.6044555,CD4_T,CD4_T,CD4_T,CD4_T
12.684572,-8.128706,B_cells,B_cells,B_cells,B_cells
-2.156128,8.372209,Mono,Mono,Mono,Mono
13.071707,-8.514089,B_cells,B_cells,B_cells,B_cells
11.377855,-8.769478,B_cells,B_cells,B_cells,B_cells
15.477791,9.552247,CD4_T,CD4_T,CD4_T,CD4_T
17.334202,9.279631,CD4_T,CD4_T,CD4_T,CD4_T
1.2247477,5.0869303,Mono,Mono,Mono,Mono
1.0083936,9.850426,Dendritic,Mono,Mono,Dendritic
1.278856,9.2307,Dendritic,Mono,Mono,Dendritic
-0.5741669,2.7960484,Mono,Mono,Mono,Mono
17.951988,7.3209677,CD4_T,CD4_T,CD4_T,CD4_T
12.4591055,2.022189,NK,CD4_T,NK,NK
10.631842,-8.276089,B_cells,B_cells,B_cells,B_cells
13.479747,8.428942,CD4_T,CD4_T,CD4_T,CD4_T
11.299209,-8.636483,B_cells,B_cells,B_cells,B_cells
0.022137448,6.032784,Mono,Mono,Mono,Mono
1.6365937,5.1596584,Mono,Mono,Mono,Mono
13.868411,3.3034766,CD4_T,CD4_T,NK,CD4_T
13.845506,10.508844,CD4_T,CD4_T,CD4_T,CD4_T
0.090242036,5.033571,Mono,Mono,Mono,Mono
13.2653265,-9.306252,B_cells,B_cells,B_cells,B_cells
0.8301267,3.463764,Mono,Mono,Mono,Mono
11.194054,-9.477546,B_cells,B_cells,B_cells,B_cells
17.476664,10.044829,CD4_T,CD4_T,CD4_T,CD4_T
16.628014,6.8868914,CD4_T,CD4_T,CD4_T,CD4_T
0.46740016,6.0308595,Mono,Mono,Mono,Mono
15.661528,8.744641,CD4_T,CD4_T,CD4_T,CD4_T
13.475947,7.9958954,CD4_T,CD4_T,CD4_T,CD4_T
16.965458,9.546829,CD4_T,CD4_T,CD4_T,CD4_T
0.73776567,7.1407204,Mono,Mono,Mono,Mono
18.22788,10.145492,CD4_T,CD4_T,CD4_T,CD4_T
16.037144,8.422134,CD4_T,CD4_T,CD4_T,CD4_T
15.484488,8.734723,CD4_T,CD4_T,CD4_T,CD4_T
13.005829,-8.113741,B_cells,B_cells,B_cells,B_cells
17.8401,6.8090005,CD4_T,CD4_T,CD4_T,CD4_T
14.582609,4.374057,CD4_T,CD4_T,CD4_T,CD4_T
12.485115,-7.935703,B_cells,B_cells,B_cells,B_cells
15.879835,10.038967,CD4_T,CD4_T,CD4_T,CD4_T
11.374709,-9.151353,B_cells,B_cells,B_cells,B_cells
18.125786,11.002171,CD4_T,CD4_T,CD4_T,CD4_T
2.682874,6.5011225,Mono,Mono,Mono,Mono
12.448132,1.1611576,NK,CD4_T,NK,NK
1.886535,5.782939,Mono,Mono,Mono,Mono
1.610281,4.5884185,Mono,Mono,Mono,Mono
16.657774,8.270885,CD4_T,CD4_T,CD4_T,CD4_T
16.385136,9.474902,CD4_T,CD4_T,CD4_T,CD4_T
0.44279447,3.1708727,Mono,Mono,Mono,Mono
-0.69948953,3.2652953,Mono,Mono,Mono,Mono
13.008122,-9.360331,B_cells,B_cells,B_cells,B_cells
16.779785,8.841332,CD4_T,CD4_T,CD4_T,CD4_T
13.10376,8.530474,CD4_T,CD4_T,CD4_T,CD4_T
1.5286559,10.65312,Dendritic,Mono,Mono,Dendritic
-0.083684064,4.300166,Mono,Mono,Mono,Mono
14.252254,10.318718,CD4_T,CD4_T,CD4_T,CD4_T
10.362289,-8.464644,B_cells,B_cells,B_cells,B_cells
12.662817,4.929353,CD4_T,CD4_T,CD4_T,CD4_T
16.277601,10.232423,CD4_T,CD4_T,CD4_T,CD4_T
2.6077232,6.253617,Mono,Mono,Mono,Mono
16.34706,9.216069,CD4_T,CD4_T,CD4_T,CD4_T
17.624685,7.5366898,CD4_T,CD4_T,CD4_T,CD4_T
12.407552,6.037366,CD4_T,CD4_T,CD4_T,CD4_T
16.783506,7.745241,CD4_T,CD4_T,CD4_T,CD4_T
12.465644,5.5613484,CD4_T,CD4_T,CD4_T,CD4_T
12.757418,-8.009681,B_cells,B_cells,B_cells,B_cells
1.1129683,5.946772,Mono,Mono,Mono,Mono
16.539032,9.056295,CD4_T,CD4_T,CD4_T,CD4_T
-1.9629219,11.358796,Platelets,Platelets,Platelets,Platelets
17.162554,10.391266,CD4_T,CD4_T,CD4_T,CD4_T
13.478271,9.965766,CD4_T,CD4_T,CD4_T,CD4_T
-0.89345056,2.5950575,Mono,Mono,Mono,Mono
-2.3365233,8.250631,Mono,Mono,Mono,Mono
11.655519,1.2481828,NK,CD4_T,NK,NK
14.097651,-8.033937,B_cells,B_cells,B_cells,B_cells
-2.4550338,8.0730095,Mono,Mono,Mono,Mono
12.921711,9.011295,CD4_T,CD4_T,CD4_T,CD4_T
16.682175,8.78293,CD4_T,CD4_T,CD4_T,CD4_T
17.965145,10.926123,CD4_T,CD4_T,CD4_T,CD4_T
15.708881,9.959047,CD4_T,CD4_T,CD4_T,CD4_T
17.756794,6.265772,CD4_T,CD4_T,CD4_T,CD4_T
17.196207,7.9310374,CD4_T,CD4_T,CD4_T,CD4_T
12.278582,-9.011641,B_cells,B_cells,B_cells,B_cells
17.856085,10.85706,CD4_T,CD4_T,CD4_T,CD4_T
-0.4836929,4.289803,Mono,Mono,Mono,Mono
12.878895,-8.678903,B_cells,B_cells,B_cells,B_cells
11.26497,-8.016613,B_cells,B_cells,B_cells,B_cells
14.841804,3.111925,CD4_T,CD4_T,CD4_T,CD4_T
1.3565974,7.6847982,Mono,Mono,Mono,Mono
13.176867,-8.055665,B_cells,B_cells,B_cells,B_cells
14.849008,3.4615288,CD4_T,CD4_T,CD4_T,CD4_T
0.5979421,3.4014509,Mono,Mono,Mono,Mono
1.492078,5.713186,Mono,Mono,Mono,Mono
1.1005864,7.4705915,Mono,Mono,Mono,Mono
2.0363052,7.011353,Mono,Mono,Mono,Mono
2.5252488,10.652504,Dendritic,Mono,Mono,Dendritic
13.348284,8.218063,CD4_T,CD4_T,CD4_T,CD4_T
16.359161,10.61768,CD4_T,CD4_T,CD4_T,CD4_T
17.968195,11.708018,CD4_T,CD4_T,CD4_T,CD4_T
1.046614,7.6979566,Mono,Mono,Mono,Mono
10.424619,-8.215673,B_cells,B_cells,B_cells,B_cells
17.227278,9.498131,CD4_T,CD4_T,CD4_T,CD4_T
17.555676,10.255859,CD4_T,CD4_T,CD4_T,CD4_T
1.6566701,7.4657435,Mono,Mono,Mono,Mono
2.049071,5.563823,Mono,Mono,Mono,Mono
0.5508222,5.78659,Mono,Mono,Mono,Mono
14.396584,9.799865,CD4_T,CD4_T,CD4_T,CD4_T
16.412498,5.4894166,CD4_T,CD4_T,CD4_T,CD4_T
12.231152,-9.396751,B_cells,B_cells,B_cells,B_cells
13.813847,8.125698,CD4_T,CD4_T,CD4_T,CD4_T
15.990169,8.674069,CD4_T,CD4_T,CD4_T,CD4_T
13.588915,6.1979733,CD4_T,CD4_T,CD4_T,CD4_T
0.45327497,4.2838182,Mono,Mono,Mono,Mono
13.076661,9.253931,CD4_T,CD4_T,CD4_T,CD4_T
0.25922635,4.5720406,Mono,Mono,Mono,Mono
-0.7894108,5.921461,Mono,Mono,Mono,Mono
1.174502,6.1572814,Mono,Mono,Mono,Mono
11.935475,3.3286018,NK,CD4_T,CD4_T,NK
12.243749,-9.260459,B_cells,B_cells,B_cells,B_cells
14.977862,9.296637,CD4_T,CD4_T,CD4_T,CD4_T
12.654343,-9.264472,B_cells,B_cells,B_cells,B_cells
-1.6288208,11.247552,Platelets,Platelets,Platelets,Platelets
17.86639,9.180708,CD4_T,CD4_T,CD4_T,CD4_T
0.86798364,5.3426075,Mono,Mono,Mono,Mono
1.3237232,4.771476,Mono,Mono,Mono,Mono
0.77214175,3.8208146,Mono,Mono,Mono,Mono
14.297826,5.41929,CD4_T,CD4_T,CD4_T,CD4_T
12.448133,5.6125193,CD4_T,CD4_T,CD4_T,CD4_T
0.17895296,3.1828923,Mono,Mono,Mono,Mono
1.9752607,7.436528,Mono,Mono,Mono,Mono
2.243629,5.2622504,Mono,Mono,Mono,Mono
0.7555018,5.4159675,Mono,Mono,Mono,Mono
-1.6243608,11.35473,Platelets,Platelets,Platelets,Platelets
17.87814,9.909933,CD4_T,CD4_T,CD4_T,CD4_T
11.056567,-8.669545,B_cells,B_cells,B_cells,B_cells
-0.30202225,2.8841505,Mono,Mono,Mono,Mono
11.973029,2.0324857,NK,CD4_T,NK,NK
0.43785578,3.40948,Mono,Mono,Mono,Mono
13.431533,4.976843,CD4_T,CD4_T,CD4_T,CD4_T
13.363521,-7.7423296,B_cells,B_cells,B_cells,B_cells
12.879608,4.647822,CD4_T,CD4_T,CD4_T,CD4_T
12.57263,5.4017296,CD4_T,CD4_T,CD4_T,CD4_T
11.971016,1.7296069,NK,CD4_T,NK,NK
16.77252,8.968716,CD4_T,CD4_T,CD4_T,CD4_T
1.78434,4.81238,Mono,Mono,Mono,Mono
14.260799,4.965504,CD4_T,CD4_T,CD4_T,CD4_T
15.893627,9.9777155,CD4_T,CD4_T,CD4_T,CD4_T
12.879014,-7.718577,B_cells,B_cells,B_cells,B_cells
14.5709715,8.338881,CD4_T,CD4_T,CD4_T,CD4_T
12.708808,-7.8096137,B_cells,B_cells,B_cells,B_cells
16.452354,8.087183,CD4_T,CD4_T,CD4_T,CD4_T
13.635827,8.116994,CD4_T,CD4_T,CD4_T,CD4_T
-0.06764338,2.7641504,Mono,Mono,Mono,Mono
14.670764,4.1167736,CD4_T,CD4_T,CD4_T,CD4_T
16.030664,8.237198,CD4_T,CD4_T,CD4_T,CD4_T
16.438322,8.979517,CD4_T,CD4_T,CD4_T,CD4_T
17.665611,10.367602,CD4_T,CD4_T,CD4_T,CD4_T
12.331974,2.6086557,NK,CD4_T,NK,NK
16.885809,9.628819,CD4_T,CD4_T,CD4_T,CD4_T
13.918331,5.740723,CD4_T,CD4_T,CD4_T,CD4_T
2.4627335,5.97201,Mono,Mono,Mono,Mono
2.0667167,10.269744,Dendritic,Mono,Mono,Dendritic
18.135433,10.654201,CD4_T,CD4_T,CD4_T,CD4_T
16.933853,8.839843,CD4_T,CD4_T,CD4_T,CD4_T
16.828901,6.9384775,CD4_T,CD4_T,CD4_T,CD4_T
11.34013,-8.690012,B_cells,B_cells,B_cells,B_cells
1.8966404,10.765711,Dendritic,Mono,Mono,Dendritic
18.141808,11.488478,CD4_T,CD4_T,CD4_T,CD4_T
13.632776,8.307092,CD4_T,CD4_T,CD4_T,CD4_T
17.456797,11.265032,CD4_T,CD4_T,CD4_T,CD4_T
17.381363,10.02652,CD4_T,CD4_T,CD4_T,CD4_T
13.270194,7.92883,CD4_T,CD4_T,CD4_T,CD4_T
13.674574,8.977913,CD4_T,CD4_T,CD4_T,CD4_T
17.562977,8.4286375,CD4_T,CD4_T,CD4_T,CD4_T
1.6697187,6.2026625,Mono,Mono,Mono,Mono
15.29404,9.456772,CD4_T,CD4_T,CD4_T,CD4_T
14.221133,7.4119143,CD4_T,CD4_T,CD4_T,CD4_T
16.686277,10.154238,CD4_T,CD4_T,CD4_T,CD4_T
15.300191,9.488445,CD4_T,CD4_T,CD4_T,CD4_T
11.550673,-8.18444,B_cells,B_cells,B_cells,B_cells
12.4839325,1.1503571,NK,CD4_T,NK,NK
2.1747332,7.1686907,Mono,Mono,Mono,Mono
17.465828,7.9659514,CD4_T,CD4_T,CD4_T,CD4_T
16.707092,9.692404,CD4_T,CD4_T,CD4_T,CD4_T
16.281918,8.488138,CD4_T,CD4_T,CD4_T,CD4_T
16.305956,8.584626,CD4_T,CD4_T,CD4_T,CD4_T
16.600994,5.4574857,CD4_T,CD4_T,CD4_T,CD4_T
1.6514889,10.561945,Dendritic,Mono,Mono,Dendritic
13.339486,-8.906903,B_cells,B_cells,B_cells,B_cells
11.463265,1.621876,NK,CD4_T,NK,NK
12.237274,-8.903211,B_cells,B_cells,B_cells,B_cells
14.391712,3.7669475,CD4_T,CD4_T,CD4_T,CD4_T
1.3147477,9.4373,Dendritic,Mono,Mono,Dendritic
2.1588016,7.168908,Mono,Mono,Mono,Mono
12.96421,7.5821714,CD4_T,CD4_T,CD4_T,CD4_T
18.079449,7.093444,CD4_T,CD4_T,CD4_T,CD4_T
13.275478,-7.6923366,B_cells,B_cells,B_cells,B_cells
10.572238,-8.889499,B_cells,B_cells,B_cells,B_cells
14.577795,6.4013944,CD4_T,CD4_T,CD4_T,CD4_T
15.512965,9.917536,CD4_T,CD4_T,CD4_T,CD4_T
14.507269,9.153096,CD4_T,CD4_T,CD4_T,CD4_T
13.618542,8.783281,CD4_T,CD4_T,CD4_T,CD4_T
11.652754,-9.333826,B_cells,B_cells,B_cells,B_cells
12.96735,-8.082264,B_cells,B_cells,B_cells,B_cells
14.238227,-8.326348,B_cells,B_cells,B_cells,B_cells
14.56608,8.51188,CD4_T,CD4_T,CD4_T,CD4_T
-1.1951965,7.184198,Mono,Mono,Mono,Mono
1.7835228,5.6766148,Mono,Mono,Mono,Mono
17.197166,7.658197,CD4_T,CD4_T,CD4_T,CD4_T
10.71756,-7.654811,B_cells,B_cells,B_cells,B_cells
18.444887,7.0884333,CD4_T,CD4_T,CD4_T,CD4_T
12.751158,-8.329041,B_cells,B_cells,B_cells,B_cells
16.51302,10.841687,CD4_T,CD4_T,CD4_T,CD4_T
10.288575,-8.777692,B_cells,B_cells,B_cells,B_cells
16.274826,7.969656,CD4_T,CD4_T,CD4_T,CD4_T
0.99498975,7.975357,Mono,Mono,Mono,Mono
12.286814,1.8507121,NK,CD4_T,NK,NK
13.407501,8.915938,CD4_T,CD4_T,CD4_T,CD4_T
13.88135,8.507482,CD4_T,CD4_T,CD4_T,CD4_T
0.41342866,6.943073,Mono,Mono,Mono,Mono
0.4677693,3.150687,Mono,Mono,Mono,Mono
11.167413,-8.072253,B_cells,B_cells,B_cells,B_cells
14.848802,9.241933,CD4_T,CD4_T,CD4_T,CD4_T
1.3101856,4.2094765,Mono,Mono,Mono,Mono
12.804304,-9.428166,B_cells,B_cells,B_cells,B_cells
11.553194,1.3005449,NK,CD4_T,NK,NK
-0.38461965,3.014888,Mono,Mono,Mono,Mono
14.703677,5.227399,CD4_T,CD4_T,CD4_T,CD4_T
17.597145,10.020222,CD4_T,CD4_T,CD4_T,CD4_T
17.96799,11.183255,CD4_T,CD4_T,CD4_T,CD4_T
0.34370357,5.458697,Mono,Mono,Mono,Mono
17.438486,10.174169,CD4_T,CD4_T,CD4_T,CD4_T
13.738133,-8.199044,B_cells,B_cells,B_cells,B_cells
-0.2214526,4.0478845,Mono,Mono,Mono,Mono
12.958557,2.355269,NK,CD4_T,NK,NK
13.082658,-7.3165245,B_cells,B_cells,B_cells,B_cells
15.654352,9.873217,CD4_T,CD4_T,CD4_T,CD4_T
15.494521,11.445762,CD4_T,CD4_T,CD4_T,CD4_T
16.81792,7.881952,CD4_T,CD4_T,CD4_T,CD4_T
12.394378,2.6904793,NK,CD4_T,NK,NK
12.420561,1.1814861,NK,CD4_T,NK,NK
-2.8855667,8.059967,Mono,Mono,Mono,Mono
17.690247,8.517912,CD4_T,CD4_T,CD4_T,CD4_T
-1.4963701,8.09133,Mono,Mono,Mono,Mono
13.049938,-7.8343887,B_cells,B_cells,B_cells,B_cells
-0.36410317,6.3251715,Mono,Mono,Mono,Mono
15.070187,9.131155,CD4_T,CD4_T,CD4_T,CD4_T
16.831055,9.745442,CD4_T,CD4_T,CD4_T,CD4_T
17.740843,9.634125,CD4_T,CD4_T,CD4_T,CD4_T
11.732153,-7.239898,B_cells,B_cells,B_cells,B_cells
12.382853,9.273003,CD4_T,CD4_T,CD4_T,CD4_T
10.548721,-8.206015,B_cells,B_cells,B_cells,B_cells
16.899702,7.3152804,CD4_T,CD4_T,CD4_T,CD4_T
16.667292,11.753749,CD4_T,CD4_T,CD4_T,CD4_T
-0.29842043,5.7759333,Mono,Mono,Mono,Mono
15.317918,7.722787,CD4_T,CD4_T,CD4_T,CD4_T
11.929032,-9.485427,B_cells,B_cells,B_cells,B_cells
15.667439,9.523418,CD4_T,CD4_T,CD4_T,CD4_T
1.5694239,5.271193,Mono,Mono,Mono,Mono
3.0783353,11.230845,Dendritic,CD4_T,CD4_T,Dendritic
-0.8502811,7.7285657,Mono,Mono,Mono,Mono
13.118681,-8.607483,B_cells,B_cells,B_cells,B_cells
3.4072783,6.7042627,Mono,Mono,Mono,Mono
0.8272265,6.500865,Mono,Mono,Mono,Mono
1.0924493,5.365959,Mono,Mono,Mono,Mono
0.84272695,3.626314,Mono,Mono,Mono,Mono
1.1656795,9.857282,Dendritic,Mono,Mono,Dendritic
14.180523,3.883326,CD4_T,CD4_T,CD4_T,CD4_T
17.399155,8.346632,CD4_T,CD4_T,CD4_T,CD4_T
15.94313,5.39984,CD4_T,CD4_T,CD4_T,CD4_T
1.3315529,4.777424,Mono,Mono,Mono,Mono
16.738363,11.592316,CD4_T,CD4_T,CD4_T,CD4_T
0.864703,6.5290637,Mono,Mono,Mono,Mono
0.015920365,7.241009,Mono,Mono,Mono,Mono
14.336476,4.157963,CD4_T,CD4_T,CD4_T,CD4_T
0.16093993,4.643803,Mono,Mono,Mono,Mono
13.918878,5.546058,CD4_T,CD4_T,CD4_T,CD4_T
10.827236,-8.487621,B_cells,B_cells,B_cells,B_cells
15.923272,11.742591,CD4_T,CD4_T,CD4_T,CD4_T
12.550339,4.067046,CD4_T,CD4_T,CD4_T,CD4_T
17.416142,8.398656,CD4_T,CD4_T,CD4_T,CD4_T
2.5538023,6.8021083,Mono,Mono,Mono,Mono
0.39128008,7.239836,Mono,Mono,Mono,Mono
13.665745,5.8856993,CD4_T,CD4_T,CD4_T,CD4_T
17.964973,10.458264,CD4_T,CD4_T,CD4_T,CD4_T
14.045596,9.597132,CD4_T,CD4_T,CD4_T,CD4_T
12.2129135,-7.8988266,B_cells,B_cells,B_cells,B_cells
13.306454,7.75079,CD4_T,CD4_T,CD4_T,CD4_T
15.8732,7.9120827,CD4_T,CD4_T,CD4_T,CD4_T
13.732167,-8.443809,B_cells,B_cells,B_cells,B_cells
14.335587,4.1011643,CD4_T,CD4_T,CD4_T,CD4_T
14.510591,5.6652036,CD4_T,CD4_T,CD4_T,CD4_T
17.389269,10.179703,CD4_T,CD4_T,CD4_T,CD4_T
2.0419717,6.9801693,Mono,Mono,Mono,Mono
14.450724,8.55465,CD4_T,CD4_T,CD4_T,CD4_T
18.023413,7.1142044,CD4_T,CD4_T,CD4_T,CD4_T
13.644077,-7.948277,B_cells,B_cells,B_cells,B_cells
11.2471485,-8.56963,B_cells,B_cells,B_cells,B_cells
12.2054405,-8.370082,B_cells,B_cells,B_cells,B_cells
14.130006,9.797394,CD4_T,CD4_T,CD4_T,CD4_T
1.0238785,7.334591,Mono,Mono,Mono,Mono
16.192522,7.610757,CD4_T,CD4_T,CD4_T,CD4_T
15.615751,9.666464,CD4_T,CD4_T,CD4_T,CD4_T
14.067022,-8.072122,B_cells,B_cells,B_cells,B_cells
10.440212,-8.854263,B_cells,B_cells,B_cells,B_cells
14.822278,8.403506,CD4_T,CD4_T,CD4_T,CD4_T
0.692412,8.220508,Mono,Mono,Mono,Mono
10.928159,-7.983145,B_cells,B_cells,B_cells,B_cells
12.967043,8.833585,CD4_T,CD4_T,CD4_T,CD4_T
17.497147,11.283396,CD4_T,CD4_T,CD4_T,CD4_T
14.43985,5.6265616,CD4_T,CD4_T,CD4_T,CD4_T
18.390154,7.7178755,CD4_T,CD4_T,CD4_T,CD4_T
13.394878,-8.232341,B_cells,B_cells,B_cells,B_cells
13.843348,-9.144883,B_cells,B_cells,B_cells,B_cells
14.681878,3.3853076,CD4_T,CD4_T,CD4_T,CD4_T
17.361296,8.539569,CD4_T,CD4_T,CD4_T,CD4_T
17.60002,9.332196,CD4_T,CD4_T,CD4_T,CD4_T
3.4241438,6.219213,Mono,Mono,Mono,Mono
17.74163,10.608386,CD4_T,CD4_T,CD4_T,CD4_T
17.154428,7.5040164,CD4_T,CD4_T,CD4_T,CD4_T
13.57105,8.49262,CD4_T,CD4_T,CD4_T,CD4_T
1.4288093,7.667878,Mono,Mono,Mono,Mono
1.0798614,3.33042,Mono,Mono,Mono,Mono
-0.61551154,4.2120595,Mono,Mono,Mono,Mono
1.0998061,5.5431986,Mono,Mono,Mono,Mono
13.823085,-8.570451,B_cells,B_cells,B_cells,B_cells
13.410907,-9.473013,B_cells,B_cells,B_cells,B_cells
10.510071,-7.941552,B_cells,B_cells,B_cells,B_cells
18.361588,9.0290575,CD4_T,CD4_T,CD4_T,CD4_T
16.677563,10.388695,CD4_T,CD4_T,CD4_T,CD4_T
11.738433,2.1545997,NK,CD4_T,NK,NK
17.835623,9.582707,CD4_T,CD4_T,CD4_T,CD4_T
15.846388,9.140406,CD4_T,CD4_T,CD4_T,CD4_T
-2.0691607,7.3400626,Mono,Mono,Mono,Mono
16.755743,10.243806,CD4_T,CD4_T,CD4_T,CD4_T
15.432539,10.572164,CD4_T,CD4_T,CD4_T,CD4_T
13.847754,5.9466515,CD4_T,CD4_T,CD4_T,CD4_T
17.21135,11.222903,CD4_T,CD4_T,CD4_T,CD4_T
12.752393,4.559244,CD4_T,CD4_T,CD4_T,CD4_T
18.415747,7.569797,CD4_T,CD4_T,CD4_T,CD4_T
14.130042,3.4184773,CD4_T,CD4_T,CD4_T,CD4_T
12.535005,1.6608639,NK,CD4_T,NK,NK
11.792047,-8.140288,B_cells,B_cells,B_cells,B_cells
14.821428,4.672031,CD4_T,CD4_T,CD4_T,CD4_T
1.5224682,6.5343943,Mono,Mono,Mono,Mono
12.397228,-7.939558,B_cells,B_cells,B_cells,B_cells
14.371676,7.0885553,CD4_T,CD4_T,CD4_T,CD4_T
12.3300905,5.9522643,CD4_T,CD4_T,CD4_T,CD4_T
15.865131,8.349632,CD4_T,CD4_T,CD4_T,CD4_T
15.635643,7.9213834,CD4_T,CD4_T,CD4_T,CD4_T
13.095411,-6.99408,B_cells,B_cells,B_cells,B_cells
17.147202,9.43146,CD4_T,CD4_T,CD4_T,CD4_T
0.3469285,7.190624,Mono,Mono,Mono,Dendritic
17.901043,6.842088,CD4_T,CD4_T,CD4_T,CD4_T
15.026165,4.874711,CD4_T,CD4_T,CD4_T,CD4_T
12.087363,2.1982813,NK,CD4_T,NK,NK
14.542427,5.025111,CD4_T,CD4_T,CD4_T,CD4_T
12.791927,8.925891,CD4_T,CD4_T,CD4_T,CD4_T
1.046549,4.506415,Mono,Mono,Mono,Mono
15.174438,8.596784,CD4_T,CD4_T,CD4_T,CD4_T
11.118682,-8.638113,B_cells,B_cells,B_cells,B_cells
11.37946,-8.391065,B_cells,B_cells,B_cells,B_cells
18.296232,6.8422413,CD4_T,CD4_T,CD4_T,CD4_T
17.269176,6.729919,CD4_T,CD4_T,CD4_T,CD4_T
15.08376,7.695421,CD4_T,CD4_T,CD4_T,CD4_T
0.5776343,4.3507314,Mono,Mono,Mono,Mono
13.626119,8.944746,CD4_T,CD4_T,CD4_T,CD4_T
12.254891,4.094884,CD4_T,CD4_T,CD4_T,CD4_T
0.19932728,4.422855,Mono,Mono,Mono,Mono
1.4199717,6.8357215,Mono,Mono,Mono,Mono
16.153461,7.5144496,CD4_T,CD4_T,CD4_T,CD4_T
16.64187,10.539638,CD4_T,CD4_T,CD4_T,CD4_T
1.5652816,5.4753537,Mono,Mono,Mono,Mono
18.360788,6.3497744,CD4_T,CD4_T,CD4_T,CD4_T
12.98627,5.152721,CD4_T,CD4_T,CD4_T,CD4_T
12.256986,5.061898,CD4_T,CD4_T,CD4_T,CD4_T
10.738078,-8.717869,B_cells,B_cells,B_cells,B_cells
0.06103831,5.9962325,Mono,Mono,Mono,Mono
14.262346,9.1082735,CD4_T,CD4_T,CD4_T,CD4_T
